kind,id,vineyard_id,area_m2,area_ha,length_m,n_parts,tile_names,centroid_x,centroid_y
vineyard,V05,V05,0.144,0.000014,,1,siret3_r008_c002.tif,629112.673,5220784.024
vineyard,V54,V54,1.826,0.000183,,1,siret3_r007_c003.tif,629180.245,5220821.321
vineyard,V170,V170,0.447,0.000045,,1,siret3_r013_c008.tif,629413.678,5220523.813
vineyard,V05,V05,0.694,0.000069,,1,siret3_r009_c002.tif,629106.312,5220733.665
vineyard,V51,V51,0.015,0.000001,,1,siret3_r012_c004.tif,629199.835,5220607.942
vineyard,V05,V05,1.026,0.000103,,1,siret3_r010_c002.tif,629138.140,5220706.222
vineyard,V05,V05,0.198,0.000020,,1,siret3_r009_c002.tif,629111.499,5220715.023
vineyard,V808,V808,0.253,0.000025,,1,siret3_r034_c019.tif,630000.648,5219449.379
vineyard,V461,V461,0.017,0.000002,,1,siret3_r022_c015.tif,629771.185,5220087.963
vineyard,V1110,V1110,0.472,0.000047,,1,siret3_r034_c026.tif,630337.615,5219444.521
vineyard,V247,V247,0.844,0.000084,,1,siret3_r019_c010.tif,629531.257,5220199.398
vineyard,V331,V331,1.410,0.000141,,1,siret3_r018_c012.tif,629628.743,5220252.757
vineyard,V44,V44,2.198,0.000220,,1,siret3_r006_c004.tif,629211.843,5220897.102
vineyard,V976,V976,0.127,0.000013,,1,siret3_r030_c022.tif,630166.158,5219655.202
vineyard,V839,V839,0.688,0.000069,,1,siret3_r032_c020.tif,630025.569,5219535.776
vineyard,V331,V331,0.488,0.000049,,1,siret3_r019_c012.tif,629632.990,5220247.417
vineyard,V1094,V1094,0.333,0.000033,,1,siret3_r035_c025.tif,630280.968,5219407.823
vineyard,V60,V60,0.353,0.000035,,1,siret3_r014_c004.tif,629217.691,5220480.665
vineyard,V1113,V1113,0.186,0.000019,,1,siret3_r032_c026.tif,630342.052,5219546.015
vineyard,V1022,V1022,1.174,0.000117,,1,siret3_r038_c022.tif,630163.456,5219259.754
vineyard,V627,V627,0.762,0.000076,,1,siret3_r027_c018.tif,629953.560,5219814.796
vineyard,V05,V05,1.467,0.000147,,1,siret3_r009_c001.tif,629074.078,5220738.897
vineyard,V378,V378,0.079,0.000008,,1,siret3_r020_c013.tif,629695.279,5220166.262
vineyard,V1094,V1094,0.418,0.000042,,1,siret3_r035_c025.tif,630280.341,5219413.881
vineyard,V44,V44,4.523,0.000452,,1,siret3_r006_c003.tif,629179.435,5220883.414
vineyard,V378,V378,1.599,0.000160,,1,siret3_r020_c014.tif,629711.764,5220194.607
vineyard,V378,V378,0.031,0.000003,,1,siret3_r021_c013.tif,629694.281,5220111.906
vineyard,V05,V05,2.559,0.000256,,1,siret3_r009_c000.tif,629034.688,5220742.931
vineyard,V1043,V1043,0.572,0.000057,,1,siret3_r035_c024.tif,630221.930,5219412.738
vineyard,V92,V92,0.508,0.000051,,1,siret3_r009_c006.tif,629322.872,5220728.799
vineyard,V904,V904,0.030,0.000003,,1,siret3_r030_c021.tif,630080.365,5219686.353
vineyard,V54,V54,1.050,0.000105,,1,siret3_r009_c005.tif,629249.252,5220760.270
vineyard,V378,V378,0.345,0.000034,,1,siret3_r022_c012.tif,629645.371,5220095.335
vineyard,V398,V398,1.542,0.000154,,1,siret3_r022_c013.tif,629685.084,5220065.733
vineyard,V331,V331,1.024,0.000102,,1,siret3_r019_c012.tif,629632.532,5220247.993
vineyard,V215,V215,0.306,0.000031,,1,siret3_r013_c009.tif,629490.070,5220547.578
vineyard,V1194,V1194,0.245,0.000025,,1,siret3_r028_c028.tif,630430.356,5219773.267
vineyard,V934,V934,0.347,0.000035,,1,siret3_r032_c022.tif,630138.482,5219533.333
vineyard,V05,V05,0.017,0.000002,,1,siret3_r009_c001.tif,629074.713,5220710.487
vineyard,V05,V05,2.695,0.000269,,1,siret3_r009_c000.tif,629030.306,5220727.558
vineyard,V398,V398,0.175,0.000017,,1,siret3_r022_c013.tif,629675.556,5220046.824
vineyard,V627,V627,0.187,0.000019,,1,siret3_r026_c018.tif,629933.194,5219855.212
vineyard,V378,V378,0.238,0.000024,,1,siret3_r020_c012.tif,629627.569,5220181.420
vineyard,V515,V515,3.410,0.000341,,1,siret3_r024_c016.tif,629833.382,5219956.083
vineyard,V05,V05,0.932,0.000093,,1,siret3_r010_c001.tif,629078.919,5220687.131
vineyard,V398,V398,1.464,0.000146,,1,siret3_r022_c014.tif,629723.668,5220055.048
vineyard,V509,V509,0.221,0.000022,,1,siret3_r029_c016.tif,629823.480,5219702.170
vineyard,V54,V54,0.146,0.000015,,1,siret3_r009_c003.tif,629192.583,5220745.803
vineyard,V627,V627,0.454,0.000045,,1,siret3_r027_c018.tif,629942.148,5219834.209
vineyard,V215,V215,0.241,0.000024,,1,siret3_r012_c009.tif,629500.630,5220569.872
vineyard,V348,V348,0.019,0.000002,,1,siret3_r017_c012.tif,629614.475,5220328.177
vineyard,V48,V48,0.554,0.000055,,1,siret3_r013_c004.tif,629200.695,5220514.021
vineyard,V1022,V1022,2.076,0.000208,,1,siret3_r037_c023.tif,630200.164,5219286.529
vineyard,V48,V48,0.684,0.000068,,1,siret3_r013_c003.tif,629179.590,5220535.951
vineyard,V331,V331,1.773,0.000177,,1,siret3_r019_c011.tif,629559.897,5220225.570
vineyard,V817,V817,0.834,0.000083,,1,siret3_r025_c019.tif,630012.065,5219941.114
vineyard,V546,V546,0.224,0.000022,,1,siret3_r023_c016.tif,629853.931,5220018.622
vineyard,V1094,V1094,2.685,0.000268,,1,siret3_r036_c025.tif,630306.062,5219362.242
vineyard,V1201,V1201,0.399,0.000040,,1,siret3_r032_c028.tif,630444.329,5219559.548
vineyard,V942,V942,0.453,0.000045,,1,siret3_r031_c022.tif,630139.389,5219624.326
vineyard,V378,V378,0.409,0.000041,,1,siret3_r020_c012.tif,629637.484,5220172.775
vineyard,V893,V893,0.444,0.000044,,1,siret3_r026_c021.tif,630082.675,5219857.592
vineyard,V71,V71,0.068,0.000007,,1,siret3_r009_c005.tif,629257.339,5220713.712
vineyard,V44,V44,0.324,0.000032,,1,siret3_r006_c004.tif,629206.361,5220890.814
vineyard,V54,V54,0.376,0.000038,,1,siret3_r008_c002.tif,629142.058,5220783.285
vineyard,V62,V62,0.043,0.000004,,1,siret3_r012_c004.tif,629220.845,5220557.186
vineyard,V331,V331,0.668,0.000067,,1,siret3_r019_c013.tif,629687.419,5220222.216
vineyard,V331,V331,0.282,0.000028,,1,siret3_r019_c011.tif,629569.208,5220218.027
vineyard,V398,V398,0.216,0.000022,,1,siret3_r022_c013.tif,629679.463,5220068.725
vineyard,V1113,V1113,0.177,0.000018,,1,siret3_r032_c026.tif,630341.113,5219544.219
vineyard,V516,V516,0.280,0.000028,,1,siret3_r024_c016.tif,629829.889,5219946.729
vineyard,V05,V05,0.450,0.000045,,1,siret3_r009_c002.tif,629130.233,5220756.611
vineyard,V1123,V1123,0.879,0.000088,,1,siret3_r036_c026.tif,630346.658,5219331.874
vineyard,V853,V853,0.120,0.000012,,1,siret3_r026_c020.tif,630040.203,5219863.049
vineyard,V964,V964,0.322,0.000032,,1,siret3_r035_c022.tif,630166.118,5219389.319
vineyard,V954,V954,0.731,0.000073,,1,siret3_r038_c022.tif,630148.319,5219275.207
vineyard,V05,V05,2.581,0.000258,,1,siret3_r009_c001.tif,629080.342,5220723.858
vineyard,V1094,V1094,0.137,0.000014,,1,siret3_r036_c025.tif,630319.414,5219331.515
vineyard,V398,V398,0.755,0.000075,,1,siret3_r022_c014.tif,629756.578,5220054.161
vineyard,V1181,V1181,1.169,0.000117,,1,siret3_r027_c027.tif,630413.327,5219799.670
vineyard,V806,V806,0.194,0.000019,,1,siret3_r031_c019.tif,630001.175,5219623.058
vineyard,V215,V215,1.186,0.000119,,1,siret3_r013_c009.tif,629484.803,5220548.635
vineyard,V1011,V1011,0.398,0.000040,,1,siret3_r031_c023.tif,630185.861,5219618.906
vineyard,V1056,V1056,0.131,0.000013,,1,siret3_r035_c024.tif,630236.593,5219425.514
vineyard,V05,V05,0.511,0.000051,,1,siret3_r008_c002.tif,629111.641,5220791.155
vineyard,V51,V51,0.888,0.000089,,1,siret3_r012_c004.tif,629204.732,5220569.270
vineyard,V904,V904,0.035,0.000004,,1,siret3_r029_c020.tif,630063.417,5219713.521
vineyard,V54,V54,3.282,0.000328,,1,siret3_r008_c004.tif,629219.053,5220807.998
vineyard,V515,V515,1.157,0.000116,,1,siret3_r024_c016.tif,629847.813,5219989.704
vineyard,V331,V331,0.536,0.000054,,1,siret3_r019_c010.tif,629533.405,5220215.284
vineyard,V331,V331,1.702,0.000170,,1,siret3_r019_c012.tif,629654.685,5220201.394
vineyard,V916,V916,0.879,0.000088,,1,siret3_r034_c021.tif,630116.587,5219438.136
vineyard,V220,V220,0.138,0.000014,,1,siret3_r013_c009.tif,629482.841,5220525.923
vineyard,V398,V398,0.877,0.000088,,1,siret3_r023_c015.tif,629765.638,5220042.220
vineyard,V839,V839,0.197,0.000020,,1,siret3_r032_c020.tif,630031.843,5219542.521
vineyard,V1050,V1050,0.319,0.000032,,1,siret3_r037_c024.tif,630223.431,5219310.099
vineyard,V1022,V1022,1.443,0.000144,,1,siret3_r038_c024.tif,630234.387,5219259.795
vineyard,V05,V05,0.684,0.000068,,1,siret3_r009_c000.tif,629042.821,5220741.143
vineyard,V515,V515,1.632,0.000163,,1,siret3_r023_c015.tif,629796.177,5220002.813
vineyard,V564,V564,0.205,0.000020,,1,siret3_r026_c017.tif,629867.398,5219889.037
vineyard,V54,V54,0.500,0.000050,,1,siret3_r008_c004.tif,629242.152,5220797.738
vineyard,V44,V44,4.328,0.000433,,1,siret3_r005_c004.tif,629214.661,5220924.056
vineyard,V54,V54,1.572,0.000157,,1,siret3_r008_c005.tif,629277.649,5220804.304
vineyard,V934,V934,0.306,0.000031,,1,siret3_r033_c022.tif,630155.821,5219509.086
vineyard,V05,V05,2.235,0.000223,,1,siret3_r009_c000.tif,629033.555,5220723.134
vineyard,V745,V745,0.168,0.000017,,1,siret3_r026_c019.tif,629975.725,5219853.815
vineyard,V1022,V1022,0.917,0.000092,,1,siret3_r038_c024.tif,630236.153,5219247.669
vineyard,V331,V331,0.208,0.000021,,1,siret3_r019_c011.tif,629594.828,5220214.943
vineyard,V378,V378,1.595,0.000160,,1,siret3_r021_c013.tif,629694.178,5220103.605
vineyard,V05,V05,0.260,0.000026,,1,siret3_r010_c001.tif,629051.649,5220678.724
vineyard,V515,V515,3.482,0.000348,,1,siret3_r024_c016.tif,629860.127,5219964.149
vineyard,V1213,V1213,0.242,0.000024,,1,siret3_r032_c028.tif,630466.585,5219562.797
vineyard,V1113,V1113,0.349,0.000035,,1,siret3_r032_c026.tif,630335.406,5219540.693
vineyard,V331,V331,0.615,0.000062,,1,siret3_r019_c011.tif,629567.114,5220222.516
vineyard,V1050,V1050,0.890,0.000089,,1,siret3_r036_c023.tif,630206.389,5219341.016
vineyard,V54,V54,1.208,0.000121,,1,siret3_r009_c003.tif,629195.493,5220711.750
vineyard,V378,V378,0.042,0.000004,,1,siret3_r021_c014.tif,629717.882,5220131.073
vineyard,V378,V378,0.713,0.000071,,1,siret3_r021_c011.tif,629585.483,5220136.857
vineyard,V515,V515,2.524,0.000252,,1,siret3_r024_c016.tif,629827.749,5219972.224
vineyard,V1094,V1094,0.186,0.000019,,1,siret3_r035_c026.tif,630332.260,5219397.955
vineyard,V05,V05,1.766,0.000177,,1,siret3_r010_c001.tif,629057.025,5220708.861
vineyard,V44,V44,2.478,0.000248,,1,siret3_r006_c004.tif,629209.891,5220888.049
vineyard,V543,V543,0.573,0.000057,,1,siret3_r025_c016.tif,629853.406,5219917.282
vineyard,V515,V515,2.110,0.000211,,1,siret3_r024_c016.tif,629861.557,5219956.895
vineyard,V378,V378,0.240,0.000024,,1,siret3_r020_c012.tif,629622.159,5220181.874
vineyard,V806,V806,0.875,0.000087,,1,siret3_r030_c019.tif,630004.251,5219642.566
vineyard,V215,V215,0.081,0.000008,,1,siret3_r012_c009.tif,629468.333,5220556.902
vineyard,V1036,V1036,0.699,0.000070,,1,siret3_r029_c024.tif,630224.570,5219689.004
vineyard,V51,V51,0.238,0.000024,,1,siret3_r011_c004.tif,629199.059,5220616.274
vineyard,V331,V331,0.580,0.000058,,1,siret3_r019_c010.tif,629534.812,5220213.558
vineyard,V806,V806,0.042,0.000004,,1,siret3_r031_c019.tif,629980.630,5219611.341
vineyard,V128,V128,0.207,0.000021,,1,siret3_r013_c007.tif,629382.002,5220524.575
vineyard,V156,V156,0.149,0.000015,,1,siret3_r015_c008.tif,629404.305,5220438.240
vineyard,V806,V806,0.166,0.000017,,1,siret3_r031_c019.tif,629981.073,5219621.500
vineyard,V398,V398,0.110,0.000011,,1,siret3_r022_c012.tif,629655.631,5220063.227
vineyard,V164,V164,0.146,0.000015,,1,siret3_r013_c007.tif,629401.465,5220532.257
vineyard,V217,V217,0.052,0.000005,,1,siret3_r015_c009.tif,629488.127,5220422.627
vineyard,V54,V54,2.059,0.000206,,1,siret3_r008_c005.tif,629273.657,5220807.608
vineyard,V1081,V1081,3.127,0.000313,,1,siret3_r038_c024.tif,630266.488,5219257.140
vineyard,V812,V812,2.019,0.000202,,1,siret3_r033_c019.tif,629998.476,5219510.712
vineyard,V51,V51,1.450,0.000145,,1,siret3_r012_c004.tif,629204.288,5220590.344
vineyard,V378,V378,1.238,0.000124,,1,siret3_r020_c014.tif,629741.113,5220161.143
vineyard,V607,V607,0.022,0.000002,,1,siret3_r023_c017.tif,629913.454,5220036.698
vineyard,V627,V627,0.837,0.000084,,1,siret3_r028_c019.tif,629974.848,5219783.346
vineyard,V1130,V1130,0.532,0.000053,,1,siret3_r036_c026.tif,630370.172,5219373.692
vineyard,V833,V833,0.181,0.000018,,1,siret3_r026_c020.tif,630025.331,5219841.354
vineyard,V1022,V1022,1.681,0.000168,,1,siret3_r037_c023.tif,630187.299,5219285.930
vineyard,V1223,V1223,0.146,0.000015,,1,siret3_r031_c029.tif,630484.930,5219587.048
vineyard,V461,V461,1.375,0.000137,,1,siret3_r022_c015.tif,629787.586,5220067.301
vineyard,V05,V05,1.464,0.000146,,1,siret3_r009_c001.tif,629057.607,5220747.183
vineyard,V812,V812,0.326,0.000033,,1,siret3_r033_c019.tif,629996.285,5219517.188
vineyard,V331,V331,0.115,0.000011,,1,siret3_r019_c012.tif,629615.625,5220238.193
vineyard,V05,V05,2.319,0.000232,,1,siret3_r010_c001.tif,629065.823,5220684.461
vineyard,V175,V175,0.174,0.000017,,1,siret3_r014_c008.tif,629420.165,5220457.964
vineyard,V378,V378,0.867,0.000087,,1,siret3_r021_c013.tif,629679.565,5220117.826
vineyard,V1094,V1094,0.161,0.000016,,1,siret3_r036_c025.tif,630304.799,5219378.107
vineyard,V331,V331,2.076,0.000208,,1,siret3_r020_c012.tif,629627.082,5220195.547
vineyard,V220,V220,0.339,0.000034,,1,siret3_r013_c009.tif,629492.410,5220521.198
vineyard,V51,V51,0.183,0.000018,,1,siret3_r012_c004.tif,629213.167,5220588.403
vineyard,V378,V378,0.423,0.000042,,1,siret3_r020_c013.tif,629661.464,5220187.342
vineyard,V1022,V1022,0.732,0.000073,,1,siret3_r038_c023.tif,630208.202,5219252.166
vineyard,V1210,V1210,0.117,0.000012,,1,siret3_r033_c028.tif,630460.388,5219484.938
vineyard,V1214,V1214,0.491,0.000049,,1,siret3_r033_c028.tif,630468.860,5219497.139
vineyard,V44,V44,1.197,0.000120,,1,siret3_r007_c003.tif,629177.131,5220854.795
vineyard,V1022,V1022,1.624,0.000162,,1,siret3_r038_c023.tif,630174.360,5219254.170
vineyard,V1146,V1146,0.052,0.000005,,1,siret3_r035_c026.tif,630374.333,5219409.163
vineyard,V378,V378,0.018,0.000002,,1,siret3_r021_c012.tif,629638.761,5220147.139
vineyard,V05,V05,1.383,0.000138,,1,siret3_r010_c001.tif,629073.755,5220661.742
vineyard,V05,V05,3.785,0.000378,,1,siret3_r010_c001.tif,629057.455,5220691.845
vineyard,V1050,V1050,0.233,0.000023,,1,siret3_r037_c023.tif,630215.364,5219324.023
vineyard,V05,V05,3.404,0.000340,,1,siret3_r010_c001.tif,629076.876,5220707.068
vineyard,V331,V331,1.352,0.000135,,1,siret3_r020_c011.tif,629575.442,5220177.684
vineyard,V194,V194,0.041,0.000004,,1,siret3_r011_c008.tif,629442.547,5220635.128
vineyard,V378,V378,0.782,0.000078,,1,siret3_r021_c013.tif,629665.356,5220136.207
vineyard,V1022,V1022,0.759,0.000076,,1,siret3_r038_c023.tif,630205.561,5219243.662
vineyard,V331,V331,1.668,0.000167,,1,siret3_r019_c012.tif,629643.210,5220233.804
vineyard,V1022,V1022,0.817,0.000082,,1,siret3_r038_c024.tif,630225.880,5219259.318
vineyard,V1022,V1022,0.437,0.000044,,1,siret3_r038_c023.tif,630184.287,5219257.229
vineyard,V1076,V1076,0.301,0.000030,,1,siret3_r035_c025.tif,630277.933,5219422.042
vineyard,V934,V934,0.389,0.000039,,1,siret3_r033_c022.tif,630121.588,5219500.344
vineyard,V1050,V1050,0.034,0.000003,,1,siret3_r036_c024.tif,630224.800,5219343.940
vineyard,V05,V05,0.926,0.000093,,1,siret3_r009_c002.tif,629136.050,5220747.387
vineyard,V1094,V1094,1.812,0.000181,,1,siret3_r036_c025.tif,630297.980,5219375.450
vineyard,V1172,V1172,0.143,0.000014,,1,siret3_r034_c027.tif,630405.858,5219481.165
vineyard,V54,V54,1.361,0.000136,,1,siret3_r008_c004.tif,629222.473,5220778.760
vineyard,V333,V333,0.101,0.000010,,1,siret3_r016_c011.tif,629601.218,5220387.389
vineyard,V1000,V1000,0.044,0.000004,,1,siret3_r037_c023.tif,630179.116,5219319.909
vineyard,V779,V779,0.354,0.000035,,1,siret3_r025_c019.tif,629990.691,5219934.132
vineyard,V102,V102,0.192,0.000019,,1,siret3_r014_c007.tif,629357.530,5220465.951
vineyard,V429,V429,0.472,0.000047,,1,siret3_r020_c014.tif,629733.134,5220183.011
vineyard,V54,V54,1.526,0.000153,,1,siret3_r008_c002.tif,629138.020,5220762.812
vineyard,V54,V54,0.759,0.000076,,1,siret3_r007_c003.tif,629196.505,5220842.444
vineyard,V398,V398,0.339,0.000034,,1,siret3_r022_c013.tif,629674.930,5220061.273
vineyard,V515,V515,0.700,0.000070,,1,siret3_r024_c016.tif,629858.385,5219960.969
vineyard,V398,V398,0.200,0.000020,,1,siret3_r022_c013.tif,629674.190,5220057.061
vineyard,V05,V05,2.851,0.000285,,1,siret3_r009_c002.tif,629122.131,5220741.839
vineyard,V331,V331,1.005,0.000101,,1,siret3_r019_c012.tif,629651.635,5220236.629
vineyard,V331,V331,0.344,0.000034,,1,siret3_r019_c010.tif,629519.655,5220237.851
vineyard,V153,V153,0.450,0.000045,,1,siret3_r011_c007.tif,629401.355,5220628.194
vineyard,V54,V54,0.284,0.000028,,1,siret3_r008_c005.tif,629263.282,5220812.432
vineyard,V378,V378,0.465,0.000047,,1,siret3_r020_c014.tif,629727.561,5220170.140
vineyard,V586,V586,0.265,0.000026,,1,siret3_r026_c017.tif,629902.065,5219842.199
vineyard,V378,V378,0.201,0.000020,,1,siret3_r021_c012.tif,629637.758,5220096.388
vineyard,V1202,V1202,0.201,0.000020,,1,siret3_r032_c028.tif,630450.979,5219567.433
vineyard,V515,V515,1.437,0.000144,,1,siret3_r024_c017.tif,629865.470,5219947.085
vineyard,V566,V566,0.143,0.000014,,1,siret3_r025_c017.tif,629870.150,5219906.994
vineyard,V1022,V1022,0.373,0.000037,,1,siret3_r038_c023.tif,630174.880,5219274.957
vineyard,V378,V378,0.144,0.000014,,1,siret3_r021_c014.tif,629730.046,5220121.217
vineyard,V1036,V1036,1.173,0.000117,,1,siret3_r029_c023.tif,630210.699,5219708.296
vineyard,V266,V266,0.284,0.000028,,1,siret3_r020_c010.tif,629549.601,5220179.238
vineyard,V1100,V1100,0.055,0.000006,,1,siret3_r033_c025.tif,630318.816,5219508.684
vineyard,V225,V225,0.062,0.000006,,1,siret3_r014_c009.tif,629495.555,5220481.730
vineyard,V11,V11,1.903,0.000190,,1,siret3_r007_c002.tif,629103.640,5220846.124
vineyard,V1094,V1094,0.307,0.000031,,1,siret3_r035_c025.tif,630298.562,5219385.202
vineyard,V378,V378,0.019,0.000002,,1,siret3_r021_c013.tif,629682.368,5220099.268
vineyard,V1050,V1050,0.071,0.000007,,1,siret3_r037_c024.tif,630237.873,5219327.868
vineyard,V378,V378,0.221,0.000022,,1,siret3_r021_c013.tif,629702.474,5220143.261
vineyard,V337,V337,0.085,0.000009,,1,siret3_r015_c011.tif,629603.073,5220453.514
vineyard,V934,V934,1.873,0.000187,,1,siret3_r033_c022.tif,630124.395,5219498.918
vineyard,V1039,V1039,0.366,0.000037,,1,siret3_r032_c023.tif,630217.336,5219571.101
vineyard,V1036,V1036,0.811,0.000081,,1,siret3_r029_c023.tif,630219.285,5219687.115
vineyard,V523,V523,0.075,0.000007,,1,siret3_r021_c016.tif,629835.564,5220096.144
vineyard,V44,V44,0.925,0.000093,,1,siret3_r005_c004.tif,629220.356,5220917.277
vineyard,V331,V331,0.155,0.000016,,1,siret3_r020_c011.tif,629561.540,5220168.397
vineyard,V857,V857,1.779,0.000178,,1,siret3_r028_c020.tif,630045.425,5219739.399
vineyard,V976,V976,0.099,0.000010,,1,siret3_r030_c022.tif,630162.725,5219660.329
vineyard,V855,V855,0.615,0.000062,,1,siret3_r031_c020.tif,630040.439,5219584.924
vineyard,V961,V961,0.478,0.000048,,1,siret3_r034_c022.tif,630151.504,5219442.038
vineyard,V378,V378,0.117,0.000012,,1,siret3_r020_c014.tif,629717.281,5220174.222
vineyard,V596,V596,0.167,0.000017,,1,siret3_r022_c017.tif,629894.543,5220094.707
vineyard,V44,V44,3.709,0.000371,,1,siret3_r006_c003.tif,629181.498,5220904.478
vineyard,V964,V964,0.959,0.000096,,1,siret3_r035_c023.tif,630170.758,5219418.838
vineyard,V779,V779,0.205,0.000020,,1,siret3_r025_c019.tif,629991.908,5219926.185
vineyard,V54,V54,1.952,0.000195,,1,siret3_r007_c003.tif,629174.403,5220829.416
vineyard,V48,V48,1.214,0.000121,,1,siret3_r013_c004.tif,629214.217,5220506.641
vineyard,V855,V855,0.284,0.000028,,1,siret3_r031_c020.tif,630037.609,5219589.467
vineyard,V54,V54,0.076,0.000008,,1,siret3_r007_c003.tif,629177.441,5220821.289
vineyard,V05,V05,0.926,0.000093,,1,siret3_r008_c001.tif,629093.738,5220768.792
vineyard,V627,V627,0.777,0.000078,,1,siret3_r026_c017.tif,629910.573,5219869.508
vineyard,V54,V54,0.025,0.000003,,1,siret3_r008_c004.tif,629233.017,5220772.888
vineyard,V05,V05,0.215,0.000022,,1,siret3_r010_c001.tif,629075.490,5220659.523
vineyard,V1022,V1022,0.440,0.000044,,1,siret3_r038_c023.tif,630188.348,5219271.522
vineyard,V1130,V1130,0.171,0.000017,,1,siret3_r035_c026.tif,630330.081,5219420.088
vineyard,V48,V48,0.893,0.000089,,1,siret3_r013_c004.tif,629210.293,5220514.023
vineyard,V1050,V1050,0.241,0.000024,,1,siret3_r036_c023.tif,630218.054,5219362.340
vineyard,V781,V781,0.015,0.000002,,1,siret3_r026_c019.tif,629990.866,5219855.939
vineyard,V331,V331,0.849,0.000085,,1,siret3_r019_c012.tif,629612.079,5220242.549
vineyard,V378,V378,0.295,0.000030,,1,siret3_r020_c014.tif,629722.907,5220153.156
vineyard,V154,V154,0.221,0.000022,,1,siret3_r013_c007.tif,629398.201,5220509.734
vineyard,V1022,V1022,1.520,0.000152,,1,siret3_r038_c023.tif,630186.872,5219261.902
vineyard,V398,V398,0.999,0.000100,,1,siret3_r022_c013.tif,629700.408,5220085.943
vineyard,V1110,V1110,0.386,0.000039,,1,siret3_r034_c026.tif,630328.913,5219433.586
vineyard,V51,V51,1.373,0.000137,,1,siret3_r011_c004.tif,629200.813,5220612.367
vineyard,V331,V331,0.255,0.000025,,1,siret3_r018_c011.tif,629577.599,5220256.064
vineyard,V54,V54,2.407,0.000241,,1,siret3_r008_c002.tif,629137.467,5220778.786
vineyard,V627,V627,0.752,0.000075,,1,siret3_r027_c018.tif,629959.193,5219812.506
vineyard,V331,V331,0.754,0.000075,,1,siret3_r019_c011.tif,629571.264,5220241.413
vineyard,V461,V461,0.415,0.000042,,1,siret3_r022_c015.tif,629794.718,5220078.560
vineyard,V1022,V1022,3.607,0.000361,,1,siret3_r038_c022.tif,630160.132,5219262.995
vineyard,V1022,V1022,1.603,0.000160,,1,siret3_r038_c023.tif,630219.547,5219236.307
vineyard,V211,V211,0.686,0.000069,,1,siret3_r015_c009.tif,629478.195,5220416.173
vineyard,V123,V123,0.033,0.000003,,1,siret3_r011_c007.tif,629397.387,5220635.306
vineyard,V461,V461,0.558,0.000056,,1,siret3_r021_c015.tif,629760.352,5220102.957
vineyard,V812,V812,0.920,0.000092,,1,siret3_r033_c019.tif,630001.758,5219523.080
vineyard,V934,V934,0.630,0.000063,,1,siret3_r033_c022.tif,630169.227,5219503.669
vineyard,V19,V19,0.405,0.000041,,1,siret3_r010_c002.tif,629117.962,5220670.900
vineyard,V1135,V1135,0.181,0.000018,,1,siret3_r037_c026.tif,630356.227,5219325.828
vineyard,V378,V378,1.460,0.000146,,1,siret3_r022_c012.tif,629653.204,5220094.121
vineyard,V832,V832,0.667,0.000067,,1,siret3_r028_c020.tif,630032.775,5219773.384
vineyard,V05,V05,0.072,0.000007,,1,siret3_r010_c002.tif,629102.605,5220678.508
vineyard,V934,V934,0.885,0.000088,,1,siret3_r033_c022.tif,630164.884,5219511.451
vineyard,V331,V331,0.052,0.000005,,1,siret3_r019_c010.tif,629539.745,5220201.730
vineyard,V882,V882,0.285,0.000028,,1,siret3_r028_c021.tif,630067.566,5219742.287
vineyard,V989,V989,0.109,0.000011,,1,siret3_r032_c022.tif,630164.997,5219552.214
vineyard,V331,V331,0.354,0.000035,,1,siret3_r018_c012.tif,629616.539,5220282.443
vineyard,V1237,V1237,0.224,0.000022,,1,siret3_r030_c029.tif,630513.846,5219683.054
vineyard,V331,V331,0.291,0.000029,,1,siret3_r019_c010.tif,629535.066,5220213.266
vineyard,V08,V08,0.269,0.000027,,1,siret3_r008_c002.tif,629095.590,5220807.766
vineyard,V48,V48,1.484,0.000148,,1,siret3_r013_c004.tif,629209.562,5220514.348
vineyard,V569,V569,0.194,0.000019,,1,siret3_r022_c017.tif,629870.636,5220091.115
vineyard,V540,V540,1.130,0.000113,,1,siret3_r030_c016.tif,629853.100,5219666.998
vineyard,V934,V934,0.777,0.000078,,1,siret3_r033_c021.tif,630106.123,5219512.798
vineyard,V470,V470,0.555,0.000056,,1,siret3_r023_c015.tif,629789.422,5219997.901
vineyard,V739,V739,0.274,0.000027,,1,siret3_r028_c019.tif,629975.728,5219777.494
vineyard,V934,V934,0.967,0.000097,,1,siret3_r033_c021.tif,630109.726,5219507.077
vineyard,V05,V05,3.113,0.000311,,1,siret3_r010_c000.tif,629023.641,5220704.166
vineyard,V806,V806,0.885,0.000089,,1,siret3_r030_c020.tif,630020.143,5219649.318
vineyard,V903,V903,0.257,0.000026,,1,siret3_r032_c021.tif,630091.006,5219560.687
vineyard,V51,V51,0.047,0.000005,,1,siret3_r012_c003.tif,629186.432,5220599.898
vineyard,V378,V378,0.553,0.000055,,1,siret3_r021_c012.tif,629649.861,5220103.005
vineyard,V54,V54,0.117,0.000012,,1,siret3_r008_c003.tif,629191.375,5220767.216
vineyard,V05,V05,0.815,0.000082,,1,siret3_r010_c001.tif,629057.519,5220708.058
vineyard,V215,V215,0.029,0.000003,,1,siret3_r012_c009.tif,629492.733,5220566.795
vineyard,V220,V220,0.400,0.000040,,1,siret3_r013_c009.tif,629501.944,5220519.517
